Date,GOOGL,Alphabet Inc.,Alphabet
2017-10-09,35.64,0.0,46.62
2017-10-10,34.32,0.0,55.44
2017-10-11,46.86,0.0,56.7
2017-10-12,48.18,30.72,51.03
2017-10-13,36.300000000000004,64.0,45.99
2017-10-14,17.82,0.0,41.58
2017-10-15,20.77,0.0,48.3
2017-10-16,40.870000000000005,0.0,60.199999999999996
2017-10-17,39.53,0.0,61.599999999999994
2017-10-18,41.54,0.0,60.9
2017-10-19,46.900000000000006,0.0,70.0
2017-10-20,44.220000000000006,0.0,57.4
2017-10-21,20.1,0.0,45.5
2017-10-22,15.62,0.0,49.0
2017-10-23,43.309999999999995,0.0,57.4
2017-10-24,49.699999999999996,0.0,66.5
2017-10-25,45.44,0.0,64.39999999999999
2017-10-26,65.32,0.0,67.89999999999999
2017-10-27,71.0,0.0,56.0
2017-10-28,24.14,0.0,43.4
2017-10-29,19.84,0.0,42.699999999999996
2017-10-30,37.82,12.610000000000001,49.41
2017-10-31,35.96,0.0,44.53
2017-11-01,62.0,0.0,53.07
2017-11-02,44.64,0.0,53.07
2017-11-03,53.94,11.18,57.339999999999996
2017-11-04,19.22,0.0,40.87
2017-11-05,28.06,0.0,42.9
2017-11-06,57.949999999999996,0.0,54.6
2017-11-07,36.6,0.0,62.400000000000006
2017-11-08,45.14,31.92,65.0
2017-11-09,42.699999999999996,31.54,55.9
2017-11-10,23.79,0.0,46.15
2017-11-11,14.03,38.0,47.45
2017-11-12,28.4,0.0,45.99
2017-11-13,63.19,0.0,54.81
2017-11-14,64.61,0.0,59.22
2017-11-15,68.16,0.0,49.77
2017-11-16,56.8,0.0,53.55
2017-11-17,56.8,0.0,52.29
2017-11-18,29.11,0.0,37.17
2017-11-19,12.709999999999999,0.0,33.92
2017-11-20,29.11,0.0,40.81
2017-11-21,26.65,0.0,41.870000000000005
2017-11-22,17.63,0.0,36.57
2017-11-23,18.45,0.0,32.86
2017-11-24,17.22,0.0,30.21
2017-11-25,10.25,0.0,33.39
2017-11-26,19.53,0.0,34.16
2017-11-27,42.21,0.0,54.9
2017-11-28,51.03,0.0,51.85
2017-11-29,59.22,0.0,57.949999999999996
2017-11-30,37.8,0.0,57.339999999999996
2017-12-01,47.25,0.0,58.56
2017-12-02,34.02,11.04,47.58
2017-12-03,21.78,0.0,41.89
2017-12-04,66.0,0.0,56.64
2017-12-05,52.14,8.879999999999999,57.82
2017-12-06,64.68,0.0,53.099999999999994
2017-12-07,54.78,0.0,55.459999999999994
2017-12-08,58.74,0.0,46.019999999999996
2017-12-09,25.740000000000002,0.0,38.35
2017-12-10,33.37,0.0,48.64
2017-12-11,64.61,0.0,49.92
2017-12-12,63.19,0.0,64.0
2017-12-13,59.64,0.0,62.08
2017-12-14,61.059999999999995,0.0,60.800000000000004
2017-12-15,70.28999999999999,0.0,60.800000000000004
2017-12-16,34.79,0.0,45.44
2017-12-17,22.55,0.0,35.64
2017-12-18,49.50000000000001,10.27,46.440000000000005
2017-12-19,46.75000000000001,0.0,46.440000000000005
2017-12-20,43.45,10.66,45.36
2017-12-21,26.400000000000002,0.0,46.980000000000004
2017-12-22,26.950000000000003,11.57,37.800000000000004
2017-12-23,17.6,0.0,37.260000000000005
2017-12-24,12.95,0.0,28.35
2017-12-25,10.85,0.0,29.7
2017-12-26,18.9,0.0,26.55
2017-12-27,18.2,0.0,27.900000000000002
2017-12-28,16.799999999999997,0.0,27.0
2017-12-29,15.049999999999999,0.0,31.95
2017-12-30,11.2,0.0,29.25
2017-12-31,15.989999999999998,0.0,33.660000000000004
2018-01-01,18.04,0.0,27.54
2018-01-02,21.32,26.0,33.15
2018-01-03,27.88,0.0,40.8
2018-01-04,26.65,0.0,36.72
2018-01-05,26.24,0.0,38.76
2018-01-06,14.76,0.0,31.62
2018-01-07,23.4,0.0,37.169999999999995
2018-01-08,36.6,35.15,47.79
2018-01-09,48.0,34.78,51.919999999999995
2018-01-10,49.199999999999996,0.0,51.919999999999995
2018-01-11,50.4,0.0,47.199999999999996
2018-01-12,42.0,0.0,44.839999999999996
2018-01-13,20.4,0.0,37.76
2018-01-14,16.0,0.0,34.22
2018-01-15,22.0,0.0,34.809999999999995
2018-01-16,48.0,12.22,47.199999999999996
2018-01-17,38.0,0.0,48.97
2018-01-18,31.0,12.48,55.459999999999994
2018-01-19,37.5,0.0,48.379999999999995
2018-01-20,18.5,0.0,34.22
2018-01-21,31.62,0.0,49.4
2018-01-22,53.32,0.0,55.9
2018-01-23,62.0,46.5,57.85
2018-01-24,59.519999999999996,0.0,64.35000000000001
2018-01-25,52.7,0.0,65.0
2018-01-26,47.12,48.0,57.2
2018-01-27,25.419999999999998,0.0,47.45
2018-01-28,35.550000000000004,0.0,50.92
2018-01-29,55.300000000000004,0.0,61.64
2018-01-30,70.31,0.0,62.980000000000004
2018-01-31,72.68,35.15,62.31
2018-02-01,79.0,37.0,64.32000000000001
2018-02-02,78.21000000000001,19.24,59.63
2018-02-03,30.810000000000002,0.0,44.220000000000006
2018-02-04,25.84,0.0,43.92
2018-02-05,47.12,35.89,53.28
2018-02-06,69.16,18.5,69.12
2018-02-07,51.68,18.5,62.64
2018-02-08,59.28,18.5,57.599999999999994
2018-02-09,55.480000000000004,18.87,62.64
2018-02-10,25.080000000000002,0.0,72.0
2018-02-11,19.47,0.0,44.800000000000004
2018-02-12,31.86,0.0,54.4
2018-02-13,38.35,12.0,56.96
2018-02-14,39.53,0.0,59.52
2018-02-15,41.89,0.0,56.96
2018-02-16,38.35,0.0,59.52
2018-02-17,17.11,0.0,37.76
2018-02-18,14.000000000000002,0.0,43.47
2018-02-19,21.840000000000003,0.0,45.36
2018-02-20,34.160000000000004,0.0,54.18
2018-02-21,40.32000000000001,0.0,54.18
2018-02-22,36.96,0.0,44.73
2018-02-23,29.120000000000005,12.24,47.25
2018-02-24,17.92,14.399999999999999,39.69
2018-02-25,17.4,21.24,44.2
2018-02-26,37.199999999999996,0.0,59.160000000000004
2018-02-27,39.0,0.0,55.080000000000005
2018-02-28,43.199999999999996,18.0,56.440000000000005
2018-03-01,50.4,28.439999999999998,60.52
2018-03-02,57.0,0.0,63.92
2018-03-03,17.4,0.0,45.56
2018-03-04,16.8,0.0,46.72
2018-03-05,40.88,0.0,49.92
2018-03-06,49.28,0.0,64.0
2018-03-07,40.32000000000001,0.0,62.72
2018-03-08,50.96000000000001,9.959999999999999,58.24
2018-03-09,48.720000000000006,0.0,60.800000000000004
2018-03-10,21.840000000000003,11.879999999999999,43.52
2018-03-11,17.82,0.0,47.25
2018-03-12,48.6,0.0,50.4
2018-03-13,42.660000000000004,0.0,50.4
2018-03-14,37.260000000000005,0.0,56.07
2018-03-15,51.84,19.919999999999998,51.660000000000004
2018-03-16,39.96,20.4,50.4
2018-03-17,19.44,23.759999999999998,45.36
2018-03-18,17.92,0.0,41.48
2018-03-19,53.76,20.75,56.73
2018-03-20,64.0,20.5,56.12
2018-03-21,53.76,0.0,56.73
2018-03-22,55.04,0.0,57.339999999999996
2018-03-23,51.84,22.0,54.29
2018-03-24,21.76,0.0,39.65
2018-03-25,25.92,13.0,43.88999999999999
2018-03-26,49.68000000000001,10.92,46.169999999999995
2018-03-27,45.900000000000006,10.92,48.449999999999996
2018-03-28,48.6,0.0,44.459999999999994
2018-03-29,49.68000000000001,0.0,42.74999999999999
2018-03-30,24.3,12.09,38.76
2018-03-31,18.900000000000002,0.0,32.489999999999995
2018-04-01,14.03,0.0,33.64
2018-04-02,26.84,0.0,43.5
2018-04-03,35.38,0.0,50.459999999999994
2018-04-04,34.16,0.0,45.82
2018-04-05,26.23,12.5,49.879999999999995
2018-04-06,26.84,0.0,42.339999999999996
2018-04-07,20.74,0.0,37.699999999999996
2018-04-08,8.25,0.0,35.379999999999995
2018-04-09,29.700000000000003,0.0,49.879999999999995
2018-04-10,30.250000000000004,0.0,51.04
2018-04-11,29.150000000000002,0.0,48.72
2018-04-12,26.950000000000003,0.0,44.66
2018-04-13,29.150000000000002,0.0,44.08
2018-04-14,4.95,0.0,35.96
2018-04-15,13.86,0.0,35.339999999999996
2018-04-16,28.98,0.0,45.029999999999994
2018-04-17,30.240000000000002,0.0,43.88999999999999
2018-04-18,35.910000000000004,0.0,49.019999999999996
2018-04-19,34.02,0.0,49.019999999999996
2018-04-20,32.13,0.0,44.459999999999994
2018-04-21,22.68,0.0,33.059999999999995
2018-04-22,16.72,0.0,48.989999999999995
2018-04-23,76.0,0.0,64.86
2018-04-24,66.12,12.0,69.0
2018-04-25,50.160000000000004,0.0,63.48
2018-04-26,50.160000000000004,0.0,61.41
2018-04-27,39.52,0.0,56.58
2018-04-28,22.8,0.0,40.709999999999994
2018-04-29,14.26,0.0,39.0
2018-04-30,45.26,0.0,45.0
2018-05-01,46.5,0.0,52.8
2018-05-02,55.8,0.0,52.8
2018-05-03,55.18,0.0,58.199999999999996
2018-05-04,50.22,0.0,54.6
2018-05-05,24.8,0.0,30.599999999999998
2018-05-06,26.599999999999998,0.0,42.0
2018-05-07,66.5,0.0,52.8
2018-05-08,70.0,18.62,55.8
2018-05-09,65.1,0.0,50.4
2018-05-10,67.89999999999999,19.0,58.199999999999996
2018-05-11,59.49999999999999,0.0,52.8
2018-05-12,29.4,0.0,46.8
2018-05-13,24.32,0.0,40.019999999999996
2018-05-14,57.6,0.0,48.13999999999999
2018-05-15,57.6,6.5,49.3
2018-05-16,53.76,0.0,49.879999999999995
2018-05-17,44.800000000000004,0.0,57.99999999999999
2018-05-18,46.08,0.0,49.3
2018-05-19,19.2,0.0,33.64
2018-05-20,24.599999999999998,0.0,32.400000000000006
2018-05-21,52.199999999999996,0.0,48.06
2018-05-22,44.4,0.0,41.580000000000005
2018-05-23,52.8,0.0,44.28
2018-05-24,47.4,0.0,50.760000000000005
2018-05-25,36.0,0.0,46.980000000000004
2018-05-26,22.2,8.19,32.400000000000006
2018-05-27,16.0,0.0,37.800000000000004
2018-05-28,20.0,0.0,31.32
2018-05-29,34.5,0.0,49.68000000000001
2018-05-30,37.5,40.0,52.38
2018-05-31,33.0,0.0,42.660000000000004
2018-06-01,47.5,0.0,46.440000000000005
2018-06-02,17.0,0.0,39.96
2018-06-03,15.680000000000001,0.0,36.4
2018-06-04,45.92,0.0,46.800000000000004
2018-06-05,39.2,0.0,52.0
2018-06-06,53.2,0.0,47.32
2018-06-07,56.00000000000001,0.0,45.760000000000005
2018-06-08,44.24,0.0,40.04
2018-06-09,15.680000000000001,0.0,35.88
2018-06-10,13.53,0.0,42.120000000000005
2018-06-11,23.779999999999998,0.0,40.56
2018-06-12,27.88,0.0,48.36
2018-06-13,27.88,0.0,45.24
2018-06-14,30.749999999999996,0.0,47.84
2018-06-15,22.139999999999997,0.0,39.52
2018-06-16,13.53,0.0,41.6
2018-06-17,12.6,0.0,46.5
2018-06-18,26.459999999999997,12.35,44.5
2018-06-19,25.619999999999997,0.0,45.5
2018-06-20,27.3,12.48,44.5
2018-06-21,26.04,0.0,44.5
2018-06-22,22.259999999999998,0.0,41.5
2018-06-23,14.28,0.0,33.0
2018-06-24,12.16,0.0,39.2
2018-06-25,20.9,0.0,35.28
2018-06-26,20.14,0.0,40.67
2018-06-27,25.080000000000002,0.0,45.57
2018-06-28,26.6,0.0,44.1
2018-06-29,14.82,0.0,37.73
2018-06-30,16.72,0.0,39.2
2018-07-01,5.89,0.0,38.07
2018-07-02,11.47,0.0,37.129999999999995
2018-07-03,10.54,0.0,34.78
2018-07-04,6.51,0.0,34.78
2018-07-05,10.85,0.0,36.66
2018-07-06,12.4,0.0,36.19
2018-07-07,8.37,0.0,35.25
2018-07-08,8.049999999999999,0.0,30.82
2018-07-09,14.7,0.0,38.18
2018-07-10,15.399999999999999,0.0,34.04
2018-07-11,15.049999999999999,0.0,38.64
2018-07-12,14.7,0.0,37.72
2018-07-13,15.049999999999999,0.0,32.660000000000004
2018-07-14,7.0,0.0,32.660000000000004
2018-07-15,11.76,0.0,28.35
2018-07-16,19.32,0.0,34.65
2018-07-17,16.8,0.0,40.5
2018-07-18,25.2,0.0,38.25
2018-07-19,18.48,0.0,36.45
2018-07-20,15.54,0.0,32.85
2018-07-21,9.24,40.0,29.7
2018-07-22,12.18,0.0,33.660000000000004
2018-07-23,53.94,0.0,44.37
2018-07-24,57.99999999999999,11.05,51.0
2018-07-25,39.44,0.0,42.33
2018-07-26,35.96,0.0,43.86
2018-07-27,28.419999999999998,0.0,42.33
2018-07-28,13.919999999999998,0.0,35.19
2018-07-29,13.2,0.0,34.32
2018-07-30,20.68,0.0,46.800000000000004
2018-07-31,23.76,0.0,42.120000000000005
2018-08-01,24.64,13.0,30.16
2018-08-02,29.04,26.0,34.84
2018-08-03,25.52,0.0,27.560000000000002
2018-08-04,11.44,0.0,26.52
2018-08-05,10.4,0.0,31.720000000000002
2018-08-06,21.6,13.26,29.64
2018-08-07,30.8,0.0,30.16
2018-08-08,25.6,0.0,31.720000000000002
2018-08-09,25.200000000000003,0.0,30.16
2018-08-10,20.400000000000002,0.0,35.88
2018-08-11,10.8,0.0,27.560000000000002
2018-08-12,18.0,0.0,29.5
2018-08-13,28.35,0.0,41.89
2018-08-14,24.75,0.0,37.76
2018-08-15,28.35,13.26,39.53
2018-08-16,30.150000000000002,0.0,44.25
2018-08-17,24.3,13.26,48.97
2018-08-18,14.4,0.0,30.68
2018-08-19,7.65,0.0,36.720000000000006
2018-08-20,26.01,0.0,49.64
2018-08-21,42.84,0.0,55.080000000000005
2018-08-22,28.05,0.0,60.52
2018-08-23,35.19,0.0,56.440000000000005
2018-08-24,33.660000000000004,0.0,51.68000000000001
2018-08-25,27.03,0.0,40.120000000000005
2018-08-26,13.200000000000001,0.0,44.64
2018-08-27,39.050000000000004,0.0,64.08
2018-08-28,40.7,0.0,72.0
2018-08-29,55.00000000000001,12.25,64.8
2018-08-30,51.150000000000006,12.5,69.84
2018-08-31,46.75000000000001,12.75,61.199999999999996
2018-09-01,18.150000000000002,0.0,41.76
2018-09-02,21.73,0.0,37.949999999999996
2018-09-03,13.25,0.0,46.919999999999995
2018-09-04,36.04,7.28,57.959999999999994
2018-09-05,45.580000000000005,0.0,62.78999999999999
2018-09-06,37.63,0.0,67.61999999999999
2018-09-07,50.35,7.41,62.78999999999999
2018-09-08,18.55,8.58,40.019999999999996
2018-09-09,21.08,0.0,43.199999999999996
2018-09-10,49.6,0.0,59.04
2018-09-11,52.7,0.0,59.76
2018-09-12,57.04,6.6,70.56
2018-09-13,56.42,0.0,65.52
2018-09-14,47.12,0.0,59.04
2018-09-15,16.12,0.0,46.8
2018-09-16,26.88,33.0,48.3
2018-09-17,55.04,28.0,69.0
2018-09-18,56.32,27.5,62.78999999999999
2018-09-19,48.64,28.5,64.17
2018-09-20,60.160000000000004,28.0,60.72
2018-09-21,64.0,0.0,51.059999999999995
2018-09-22,24.96,34.5,46.23
2018-09-23,20.74,13.0,42.84
2018-09-24,60.39,7.28,61.88
2018-09-25,44.53,7.28,61.2
2018-09-26,54.29,7.28,54.400000000000006
2018-09-27,57.339999999999996,7.41,57.800000000000004
2018-09-28,57.339999999999996,0.0,48.96
2018-09-29,28.06,0.0,37.400000000000006
2018-09-30,28.12,0.0,44.099999999999994
2018-10-01,45.88,0.0,62.99999999999999
2018-10-02,47.36,0.0,63.699999999999996
2018-10-03,40.7,0.0,66.5
2018-10-04,47.36,0.0,60.199999999999996
2018-10-05,47.36,16.34,56.699999999999996
2018-10-06,23.68,19.38,39.9
2018-10-07,17.939999999999998,0.0,42.089999999999996
2018-10-08,41.4,0.0,54.51
2018-10-09,47.61,0.0,60.029999999999994
2018-10-10,41.4,0.0,62.099999999999994
2018-10-11,60.72,0.0,59.339999999999996
2018-10-12,46.23,0.0,55.199999999999996
2018-10-13,13.799999999999999,0.0,41.4
2018-10-14,12.73,0.0,36.300000000000004
2018-10-15,37.52,0.0,58.080000000000005
2018-10-16,48.24,10.92,56.1
2018-10-17,42.88,10.92,55.440000000000005
2018-10-18,45.56,0.0,57.42
2018-10-19,40.870000000000005,0.0,52.14
2018-10-20,16.080000000000002,0.0,40.260000000000005
2018-10-21,15.4,12.5,40.260000000000005
2018-10-22,53.13,0.0,56.1
2018-10-23,66.22,0.0,57.42
2018-10-24,53.13,0.0,53.46
2018-10-25,77.0,21.25,66.0
2018-10-26,53.13,11.0,57.42
2018-10-27,20.02,0.0,35.64
2018-10-28,14.7,0.0,37.21
2018-10-29,39.199999999999996,0.0,49.41
2018-10-30,48.3,0.0,50.019999999999996
2018-10-31,50.4,0.0,46.36
2018-11-01,70.0,0.0,55.51
2018-11-02,62.3,0.0,57.339999999999996
2018-11-03,18.2,0.0,44.53
2018-11-04,12.54,0.0,38.86
2018-11-05,46.739999999999995,0.0,55.099999999999994
2018-11-06,41.04,0.0,53.94
2018-11-07,31.919999999999998,0.0,46.98
2018-11-08,40.47,0.0,50.459999999999994
2018-11-09,47.309999999999995,0.0,51.04
2018-11-10,10.829999999999998,0.0,35.96
2018-11-11,14.08,0.0,41.3
2018-11-12,41.6,0.0,44.839999999999996
2018-11-13,48.64,0.0,56.05
2018-11-14,41.6,20.75,57.82
2018-11-15,40.96,20.25,54.87
2018-11-16,44.800000000000004,0.0,53.099999999999994
2018-11-17,18.56,25.0,41.89
2018-11-18,9.68,0.0,36.0
2018-11-19,32.56,10.92,38.4
2018-11-20,33.0,0.0,36.48
2018-11-21,18.92,11.700000000000001,32.64
2018-11-22,7.92,0.0,27.36
2018-11-23,13.2,0.0,29.759999999999998
2018-11-24,11.0,0.0,32.64
2018-11-25,10.44,0.0,43.47
2018-11-26,39.44,0.0,54.18
2018-11-27,41.18,18.96,60.480000000000004
2018-11-28,45.82,0.0,63.0
2018-11-29,38.279999999999994,0.0,57.33
2018-11-30,34.22,0.0,56.07
2018-12-01,19.139999999999997,23.04,45.36
2018-12-02,17.25,0.0,39.44
2018-12-03,62.78999999999999,0.0,51.04
2018-12-04,60.029999999999994,0.0,57.99999999999999
2018-12-05,56.58,0.0,54.519999999999996
2018-12-06,65.55,0.0,51.04
2018-12-07,60.72,0.0,49.3
2018-12-08,22.08,0.0,36.54
2018-12-09,16.25,24.0,38.279999999999994
2018-12-10,61.1,20.75,45.82
2018-12-11,53.300000000000004,0.0,56.26
2018-12-12,65.0,21.0,52.199999999999996
2018-12-13,57.2,21.0,50.459999999999994
2018-12-14,55.9,0.0,50.459999999999994
2018-12-15,20.150000000000002,0.0,37.699999999999996
2018-12-16,16.82,0.0,35.379999999999995
2018-12-17,44.08,0.0,45.82
2018-12-18,52.199999999999996,0.0,48.13999999999999
2018-12-19,41.76,0.0,50.459999999999994
2018-12-20,40.019999999999996,0.0,45.239999999999995
2018-12-21,34.22,0.0,41.18
2018-12-22,16.24,0.0,34.22
2018-12-23,9.719999999999999,0.0,26.1
2018-12-24,16.56,0.0,29.25
2018-12-25,11.16,0.0,31.05
2018-12-26,15.12,13.860000000000001,28.35
2018-12-27,14.04,0.0,25.2
2018-12-28,12.6,0.0,29.25
2018-12-29,8.64,14.000000000000002,25.650000000000002
2018-12-30,10.0,0.0,30.6
2018-12-31,9.600000000000001,0.0,34.17
2019-01-01,11.600000000000001,0.0,33.15
2019-01-02,18.8,0.0,37.74
2019-01-03,31.200000000000003,0.0,37.74
2019-01-04,28.400000000000002,0.0,42.33
2019-01-05,8.8,0.0,34.17
2019-01-06,20.88,0.0,35.91
2019-01-07,37.12,0.0,45.599999999999994
2019-01-08,40.599999999999994,0.0,48.449999999999996
2019-01-09,57.99999999999999,24.75,52.44
2019-01-10,41.18,0.0,55.85999999999999
2019-01-11,53.94,25.0,47.309999999999995
2019-01-12,15.079999999999998,0.0,34.769999999999996
2019-01-13,17.4,0.0,37.199999999999996
2019-01-14,49.199999999999996,0.0,46.8
2019-01-15,53.4,0.0,51.6
2019-01-16,45.6,0.0,52.199999999999996
2019-01-17,59.4,0.0,51.0
2019-01-18,40.199999999999996,0.0,46.8
2019-01-19,20.4,0.0,37.199999999999996
2019-01-20,10.4,0.0,34.22
2019-01-21,18.2,11.879999999999999,36.54
2019-01-22,34.84,0.0,48.72
2019-01-23,36.4,0.0,57.99999999999999
2019-01-24,46.800000000000004,0.0,57.419999999999995
2019-01-25,44.2,11.76,53.94
2019-01-26,23.400000000000002,0.0,35.96
2019-01-27,12.0,0.0,39.06
2019-01-28,46.8,24.25,56.7
2019-01-29,42.6,0.0,59.85
2019-01-30,45.0,0.0,58.59
2019-01-31,58.8,0.0,58.59
2019-02-01,42.0,0.0,50.4
2019-02-02,17.4,25.0,39.06
2019-02-03,15.600000000000001,11.639999999999999,45.56
2019-02-04,75.66,9.6,55.760000000000005
2019-02-05,78.0,9.959999999999999,63.92
2019-02-06,63.96,0.0,68.0
2019-02-07,55.38,0.0,54.400000000000006
2019-02-08,61.620000000000005,10.08,56.440000000000005
2019-02-09,20.28,0.0,40.800000000000004
2019-02-10,11.200000000000001,0.0,30.599999999999998
2019-02-11,28.560000000000002,19.2,46.199999999999996
2019-02-12,36.400000000000006,19.68,49.199999999999996
2019-02-13,42.00000000000001,0.0,48.6
2019-02-14,40.32000000000001,0.0,50.4
2019-02-15,30.240000000000002,0.0,48.0
2019-02-16,13.440000000000001,0.0,37.199999999999996
2019-02-17,10.78,11.76,36.6
2019-02-18,17.64,0.0,43.92
2019-02-19,25.97,0.0,46.36
2019-02-20,24.99,10.08,48.19
2019-02-21,28.91,0.0,49.41
2019-02-22,26.95,0.0,50.019999999999996
2019-02-23,9.8,0.0,35.38
2019-02-24,18.27,0.0,33.629999999999995
2019-02-25,34.02,0.0,47.199999999999996
2019-02-26,47.25,29.52,46.019999999999996
2019-02-27,38.43,0.0,43.66
2019-02-28,39.69,29.52,43.66
2019-03-01,56.07,16.919999999999998,54.87
2019-03-02,23.31,20.16,41.3
2019-03-03,25.35,0.0,43.07
2019-03-04,54.6,23.52,56.64
2019-03-05,58.5,0.0,54.87
2019-03-06,63.050000000000004,0.0,59.0
2019-03-07,55.25,0.0,54.87
2019-03-08,52.65,24.5,57.23
2019-03-09,17.55,0.0,43.66
2019-03-10,17.669999999999998,0.0,41.18
2019-03-11,41.04,17.759999999999998,53.36
2019-03-12,46.169999999999995,0.0,57.99999999999999
2019-03-13,56.42999999999999,0.0,52.779999999999994
2019-03-14,46.739999999999995,17.759999999999998,54.519999999999996
2019-03-15,45.599999999999994,18.13,49.879999999999995
2019-03-16,19.95,0.0,40.019999999999996
2019-03-17,23.4,0.0,37.52
2019-03-18,47.4,0.0,54.88
2019-03-19,60.0,0.0,54.88
2019-03-20,57.0,13.0,51.52
2019-03-21,57.599999999999994,0.0,50.400000000000006
2019-03-22,44.4,0.0,47.040000000000006
2019-03-23,22.8,0.0,35.84
2019-03-24,15.9,0.0,39.42
2019-03-25,45.050000000000004,0.0,51.300000000000004
2019-03-26,46.64,0.0,50.760000000000005
2019-03-27,39.75,12.75,51.300000000000004
2019-03-28,41.34,12.25,52.38
2019-03-29,31.270000000000003,0.0,43.2
2019-03-30,22.26,0.0,33.480000000000004
2019-03-31,16.47,0.0,35.339999999999996
2019-04-01,32.33,0.0,41.04
2019-04-02,28.669999999999998,25.0,44.459999999999994
2019-04-03,29.89,0.0,40.47
2019-04-04,25.62,0.0,46.169999999999995
2019-04-05,29.28,0.0,41.04
2019-04-06,12.81,0.0,31.349999999999998
2019-04-07,8.12,0.0,33.64
2019-04-08,38.86,4.08,51.04
2019-04-09,35.379999999999995,0.0,42.919999999999995
2019-04-10,32.48,4.08,42.919999999999995
2019-04-11,27.259999999999998,7.92,40.599999999999994
2019-04-12,32.48,4.2,47.559999999999995
2019-04-13,16.24,0.0,27.259999999999998
2019-04-14,9.8,0.0,31.35
2019-04-15,16.66,4.42,37.400000000000006
2019-04-16,21.56,0.0,42.35
2019-04-17,19.6,0.0,40.150000000000006
2019-04-18,21.07,0.0,39.050000000000004
2019-04-19,10.78,0.0,29.150000000000002
2019-04-20,11.27,5.46,30.250000000000004
2019-04-21,8.16,0.0,34.1
2019-04-22,22.44,0.0,41.25
2019-04-23,21.93,0.0,47.300000000000004
2019-04-24,22.95,9.1,42.900000000000006
2019-04-25,24.990000000000002,0.0,45.1
2019-04-26,28.560000000000002,0.0,40.7
2019-04-27,14.280000000000001,0.0,27.500000000000004
2019-04-28,18.06,0.0,30.5
2019-04-29,79.12,0.0,54.29
2019-04-30,86.0,0.0,61.0
2019-05-01,86.0,0.0,61.0
2019-05-02,84.28,0.0,51.24
2019-05-03,63.64,0.0,51.85
2019-05-04,31.82,0.0,36.6
2019-05-05,15.34,0.0,34.22
2019-05-06,50.739999999999995,0.0,51.919999999999995
2019-05-07,45.43,0.0,48.379999999999995
2019-05-08,54.87,0.0,57.82
2019-05-09,35.989999999999995,0.0,50.15
2019-05-10,50.15,0.0,45.43
2019-05-11,15.34,0.0,33.629999999999995
2019-05-12,10.559999999999999,0.0,43.5
2019-05-13,35.04,0.0,44.66
2019-05-14,42.239999999999995,0.0,51.04
2019-05-15,33.6,0.0,50.459999999999994
2019-05-16,34.56,0.0,56.26
2019-05-17,36.48,0.0,52.199999999999996
2019-05-18,16.32,0.0,34.8
2019-05-19,13.77,0.0,38.64
2019-05-20,38.76,0.0,43.68000000000001
2019-05-21,38.76,0.0,49.28
2019-05-22,31.11,0.0,53.760000000000005
2019-05-23,35.7,0.0,49.28
2019-05-24,27.54,0.0,44.800000000000004
2019-05-25,20.91,0.0,32.480000000000004
2019-05-26,13.33,0.0,30.16
2019-05-27,16.34,0.0,28.6
2019-05-28,25.8,0.0,46.800000000000004
2019-05-29,22.36,0.0,40.04
2019-05-30,30.53,0.0,39.0
2019-05-31,25.8,0.0,39.52
2019-06-01,22.36,7.67,37.44
2019-06-02,23.939999999999998,0.0,31.9
2019-06-03,54.72,0.0,48.13999999999999
2019-06-04,56.99999999999999,0.0,38.279999999999994
2019-06-05,38.19,0.0,57.99999999999999
2019-06-06,39.33,0.0,56.26
2019-06-07,38.76,0.0,42.339999999999996
2019-06-08,21.09,0.0,34.8
2019-06-09,14.7,0.0,33.0
2019-06-10,29.82,0.0,36.0
2019-06-11,34.44,0.0,34.5
2019-06-12,28.14,0.0,33.0
2019-06-13,26.88,0.0,35.5
2019-06-14,21.0,0.0,29.5
2019-06-15,12.6,0.0,29.0
2019-06-16,14.399999999999999,0.0,28.32
2019-06-17,22.68,0.0,29.759999999999998
2019-06-18,23.759999999999998,6.37,36.48
2019-06-19,18.72,0.0,34.08
2019-06-20,18.72,0.0,31.2
2019-06-21,17.28,6.63,33.6
2019-06-22,15.84,0.0,26.88
2019-06-23,15.54,0.0,35.769999999999996
2019-06-24,22.2,0.0,35.28
2019-06-25,19.98,0.0,33.32
2019-06-26,22.2,0.0,30.38
2019-06-27,15.17,0.0,31.849999999999998
2019-06-28,18.5,0.0,30.87
2019-06-29,11.1,0.0,25.48
2019-06-30,15.3,0.0,23.32
2019-07-01,18.02,0.0,36.96
2019-07-02,17.0,0.0,34.32
2019-07-03,13.940000000000001,0.0,38.28
2019-07-04,10.540000000000001,0.0,31.68
2019-07-05,15.3,0.0,33.88
2019-07-06,10.540000000000001,0.0,32.12
2019-07-07,8.74,0.0,35.42
2019-07-08,13.68,0.0,39.56
2019-07-09,16.34,0.0,43.7
2019-07-10,14.82,0.0,33.58
2019-07-11,20.52,0.0,36.800000000000004
2019-07-12,19.38,0.0,39.56
2019-07-13,17.86,0.0,32.660000000000004
2019-07-14,14.879999999999999,0.0,41.82
2019-07-15,12.4,0.0,44.88
2019-07-16,15.19,0.0,48.96
2019-07-17,14.879999999999999,0.0,40.8
2019-07-18,6.51,0.0,43.86
2019-07-19,11.47,0.0,40.29
2019-07-20,10.85,0.0,40.8
2019-07-21,9.200000000000001,0.0,36.96
2019-07-22,18.8,0.0,40.32
2019-07-23,16.8,0.0,44.16
